Outcome_M1,Outcome_M2,Outcome_M3,Outcome_M4,Outcome_M5,Outcome_M6,Outcome_M7,Outcome_M8,Outcome_M9,Outcome_M10,Outcome_M11,Outcome_M12,Cat_1,Date_1,Quan_1,Quan_2,Quan_3,Quan_4,Date_2,Quan_5,Quan_6,Quan_7,Quan_8,Quan_9,Quan_10,Quan_11,Quan_12,Quan_13,Quan_14,Cat_2,Cat_3,Cat_4,Cat_5,Cat_6,Cat_10,Cat_11,Cat_13,Cat_15,Quan_15,Cat_17,Cat_23,Quan_16,Quan_17,Quan_18,Cat_111,Cat_114,Cat_115,Cat_121,Cat_122,Cat_147,Cat_168,Cat_171,Cat_209,Cat_214,Cat_215,Cat_222,Cat_223,Cat_225,Cat_233,Cat_235,Cat_237,Cat_240,Cat_249,Cat_258,Cat_259,Cat_260,Cat_262,Cat_300,Cat_302,Cat_311,Cat_326,Cat_336,Cat_343,Cat_356,Cat_370,Cat_373,Cat_374,Quan_19,Quan_20,Quan_21,Cat_397,Cat_400,Cat_403,Cat_419,Cat_425,Cat_426,Cat_442,Cat_443,Cat_445,Cat_448,Cat_455,Cat_457,Quant_22,Cat_458,Quant_23,Quant_24,Cat_460,Quant_25,Cat_462,Cat_465,Cat_467,Cat_470,Cat_481,Cat_483,Cat_489,Cat_491,Cat_492,Cat_494,Cat_498,Quan_26,Quan_27,Quan_28,Quan_29,Quan_22,Cat_510,Cat_512
23000,10837.566844919786,5194.369973190349,3494.638069705094,2852.1320495185696,2018.4397163120568,1751.4409221902017,1492.721979621543,1411.373707533235,1320.8841463414635,1190.6976744186047,1071.9874804381848,1,3682,5268500,6986.738836265224,62.166219839142094,275.0,3417.0,17.0,10.0,1.0,17.0,17.0,17.0,10.0,1.0,17.0,17.0,0,0,0,0,0,0,1,1,0,7168.0,1,1,6.0,2.0,11.085714285714285,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,0,0,1,1,0,1,1,1,0,0,0,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
302000,144000.0,47000.0,15000.0,10000.0,10000.0,8000.0,6000.0,23000.0,8000.0,10000.0,10000.0,1,2310,1618300,9600.0,146.0,2479325.0,1470.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,1,1,1,1,1024.0,1,1,16.0,3.2570754716981134,11.085714285714285,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,1,1,1,1,0,1,1,1,0,0,0,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,0,1,0
69000,18000.0,6000.0,11000.0,3000.0,2000.0,2000.0,2000.0,500.0,500.0,3000.0,2000.0,1,1876,805400,8300.0,126.0,639700.0,1366.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,1,0,0,1,140.0,1,1,2.0,3.2570754716981134,2.0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,1,0,1,1,0,1,0,1,1,0,0,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
2000,2000.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,1,1547,194600,6100.0,86.0,438942.60714285716,1301.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,0,1,1,1,926.0,1,1,4.0,4.0,11.085714285714285,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3.748663101604278,14.863636363636363,3.126126126126126,1,1,0,1,1,0,1,1,1,0,0,1,6.444444444444445,0,5.0,22.0,1,22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,5000.0,6000.0,2000.0,2000.0,2000.0,2000.0,2000.0,500.0,500.0,500.0,500.0,0,2128,320800,7000.0,44.0,1014891.0,1401.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,0,1,1,0,197.0,0,0,9.446952595936795,2.0,11.085714285714285,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3.748663101604278,14.863636363636363,3.126126126126126,1,0,0,1,0,1,1,1,1,0,0,0,6.444444444444445,0,5.0,4.0,0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,2000.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,1,3122,3382800,6400.0,43.0,438942.60714285716,2971.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1,1,1,0,1024.0,1,1,9.446952595936795,3.2570754716981134,11.085714285714285,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,0,0,1,1,0,1,0,1,0,0,0,6.0,0,5.0,52.80523255813954,0,55.49201277955272,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5000,8000.0,2000.0,2000.0,2000.0,500.0,500.0,500.0,500.0,2000.0,500.0,500.0,1,2863,2789600,7700.0,71.0,1153618.0,2683.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,0,1,1,0,5120.0,1,1,8.0,4.0,11.085714285714285,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.748663101604278,10.0,3.126126126126126,1,1,0,1,1,0,1,1,1,0,0,1,4.0,0,4.0,52.80523255813954,0,55.49201277955272,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
187000,124000.0,108000.0,21000.0,18000.0,2018.4397163120568,1751.4409221902017,1492.721979621543,1411.373707533235,1320.8841463414635,1190.6976744186047,1071.9874804381848,1,3584,4708900,8400.0,64.0,1480378.0,2107.0,95.0,50.0,10.0,95.0,95.0,56.0,29.0,3.0,56.0,56.0,0,0,0,0,0,0,1,1,1,2048.0,1,1,24.0,3.2570754716981134,11.085714285714285,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,1,0,1,1,0,1,0,1,0,0,0,6.444444444444445,0,4.0,52.80523255813954,0,55.49201277955272,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
31000,21000.0,32000.0,10000.0,10000.0,5000.0,3000.0,2000.0,3000.0,3000.0,3000.0,2000.0,0,2492,918600,9000.0,96.0,1329383.0,365.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,1,1,0,1,1,0,1,1,1,5120000.0,0,1,9.446952595936795,3.2570754716981134,11.085714285714285,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,3.748663101604278,14.863636363636363,3.126126126126126,1,1,1,1,1,1,1,1,1,1,1,1,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,1,1,1,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0
6000,2000.0,500.0,500.0,500.0,500.0,500.0,2000.0,500.0,500.0,500.0,2000.0,0,2313,719000,4200.0,36.0,561128.0,1770.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,0,1,1,0,128.0,0,1,9.446952595936795,3.2570754716981134,11.085714285714285,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3.748663101604278,14.863636363636363,3.126126126126126,1,0,0,1,1,0,1,0,1,0,0,0,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2000,8000.0,2000.0,500.0,2000.0,500.0,500.0,2000.0,500.0,500.0,500.0,500.0,1,1778,538300,4900.0,47.0,445190.0,1568.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,0,1,1,0,140.0,0,1,9.446952595936795,2.0,11.085714285714285,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,4.0,14.863636363636363,3.126126126126126,1,1,0,1,1,0,1,1,1,0,0,0,6.444444444444445,0,5.0,52.80523255813954,0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,1,2891,3000900,2800.0,51.0,233505.0,1694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,1,5120.0,1,1,8.0,3.2570754716981134,11.085714285714285,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3.748663101604278,14.863636363636363,1.0,1,0,0,1,1,0,1,0,1,0,0,0,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,2000.0,2000.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,1,2849,2657500,6000.0,25.0,366857.0,2610.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,1,1,1,0,1024.0,1,1,9.446952595936795,4.0,11.085714285714285,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,0,0,1,1,0,1,1,1,1,0,1,6.444444444444445,0,5.0,52.80523255813954,0,17.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3000,10000.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0,2877,1578000,4600.0,44.0,487737.0,2162.0,29.0,1.0,13.0,29.0,29.0,11.0,1.0,1.0,11.0,11.0,0,0,0,0,0,0,1,1,0,512329.2310810811,0,1,4.0,8.0,11.085714285714285,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.748663101604278,14.863636363636363,1.0,1,0,0,1,1,1,1,1,1,1,0,0,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,3000.0,2000.0,2000.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,1,2142,1263700,4800.0,5.0,37066.0,2032.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,1,1,1,0,300.0,1,1,9.446952595936795,3.2570754716981134,11.085714285714285,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,1,0,1,1,0,1,0,1,0,0,0,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
11000,2000.0,2000.0,3000.0,2000.0,2000.0,500.0,3000.0,500.0,500.0,2000.0,2000.0,1,2436,1804500,6800.0,88.0,240488.0,1556.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,1,1,0,0,1,0,528.0,1,1,9.446952595936795,3.2570754716981134,11.085714285714285,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,1,0,1,1,0,1,1,1,1,0,0,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000,6000.0,3000.0,3000.0,2000.0,2000.0,2000.0,2000.0,500.0,2000.0,2000.0,2000.0,1,1542,194600,6500.0,93.0,62744.0,1199.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,1,0,1,0,100.0,1,1,16.0,2.0,16.0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,0,0,1,1,0,1,0,1,0,0,0,6.444444444444445,0,5.0,42.0,0,42.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3000,500.0,500.0,500.0,500.0,500.0,2000.0,500.0,500.0,500.0,500.0,500.0,0,3080,2054000,7500.0,64.0,91439.0,2716.0,10.0,3.0,2.0,10.0,10.0,5.0,3.0,0.0,5.0,5.0,0,0,0,0,0,0,1,1,0,8192.0,0,1,6.0,6.0,11.085714285714285,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,1.0,3.126126126126126,1,0,0,1,1,0,1,0,1,0,0,0,4.0,0,4.0,52.80523255813954,0,55.49201277955272,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,3000.0,2000.0,500.0,500.0,500.0,2000.0,2000.0,500.0,500.0,500.0,500.0,0,3052,2004800,7800.0,87.0,2241.0,2738.0,3.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,2.0,2.0,0,0,0,0,0,0,0,1,0,7168.0,0,1,9.446952595936795,3.2570754716981134,11.085714285714285,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,3.748663101604278,14.863636363636363,3.126126126126126,1,0,0,1,0,1,1,1,1,0,1,1,3.0,0,5.0,62.0,0,55.49201277955272,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,6000.0,3000.0,2000.0,2000.0,500.0,3000.0,3000.0,500.0,500.0,1190.6976744186047,1071.9874804381848,1,3430,4398900,8700.0,114.0,28006.0,3090.0,11.0,3.0,3.0,11.0,11.0,9.0,3.0,2.0,9.0,9.0,0,0,0,0,0,0,1,1,0,400.0,1,1,8.0,2.0,8.0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,1,0,1,0,0,0,0,1,0,0,0,6.444444444444445,0,5.0,43.0,0,43.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5000,2000.0,2000.0,2000.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0,2170,525000,6700.0,19.0,67486.0,2001.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,0,1,1,0,4096.0,0,1,2.0,4.0,11.085714285714285,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,14.863636363636363,3.126126126126126,0,0,0,1,1,0,1,0,0,0,0,1,6.444444444444445,0,5.0,329.0,0,329.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,2000.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0,2730,1278800,7200.0,73.0,20658.0,2417.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,0,1,1,0,52224.0,0,1,2.0,2.0,11.085714285714285,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,3.748663101604278,14.863636363636363,3.126126126126126,1,1,0,1,0,1,1,0,1,1,0,0,4.0,0,4.0,52.80523255813954,0,55.49201277955272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,2000.0,500.0,2000.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0,2821,1411600,7500.0,67.0,2330.0,2640.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,0,1,1,0,52224.0,0,1,9.446952595936795,2.0,11.085714285714285,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,0,0,1,0,1,0,0,1,0,0,0,6.444444444444445,0,5.0,50.0,0,55.49201277955272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,2000.0,500.0,500.0,500.0,2000.0,500.0,500.0,1411.373707533235,1320.8841463414635,1190.6976744186047,1071.9874804381848,1,3472,4525300,6800.0,58.0,15055.0,3090.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,1,1,0,288.0,1,1,6.0,2.0,11.085714285714285,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,1,0,1,1,0,1,0,1,1,0,0,4.0,0,4.0,52.80523255813954,0,55.49201277955272,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11000,3000.0,3000.0,3000.0,2000.0,3000.0,8000.0,2000.0,3000.0,2000.0,500.0,500.0,0,3080,2054000,7900.0,64.0,145077.0,2942.0,47.0,4.0,24.0,47.0,47.0,12.0,3.0,2.0,12.0,12.0,0,0,0,0,0,0,1,1,0,71680.0,0,1,24.0,4.0,11.085714285714285,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,14.863636363636363,1.0,1,1,0,1,1,0,1,1,1,1,0,1,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19000,5000.0,6000.0,16000.0,3000.0,3000.0,2000.0,2000.0,2000.0,2000.0,500.0,500.0,0,3171,2175300,8800.0,55.0,16504.0,2960.0,26.0,11.0,13.0,26.0,26.0,9.0,5.0,1.0,9.0,9.0,0,0,0,0,0,0,1,1,0,22528.0,0,1,12.0,7.0,11.085714285714285,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,14.863636363636363,3.126126126126126,1,1,0,1,1,0,1,0,1,1,0,1,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,1320.8841463414635,1190.6976744186047,1071.9874804381848,0,3451,2777700,5200.0,9.0,2.0,3090.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,1,1,0,1389.0,0,1,9.446952595936795,3.2570754716981134,11.085714285714285,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,3.748663101604278,14.863636363636363,3.126126126126126,1,1,0,1,1,1,1,1,1,1,0,0,6.444444444444445,0,5.0,15.0,0,55.49201277955272,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15000,6000.0,8000.0,5000.0,2000.0,2000.0,2000.0,2000.0,500.0,500.0,2000.0,2000.0,1,2457,1804500,7700.0,88.0,537923.0,1354.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,1,1,1,1,1024.0,1,1,20.0,3.2570754716981134,11.085714285714285,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,1,0,1,1,0,1,0,1,0,0,0,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2000,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0,2877,1578000,5400.0,17.0,64356.0,2723.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0,0,0,0,0,0,1,1,0,78.0,0,1,9.446952595936795,4.0,11.085714285714285,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.748663101604278,14.863636363636363,3.126126126126126,1,0,0,1,1,0,1,1,1,0,0,0,6.444444444444445,0,5.0,12.0,0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,2000.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,1,2485,1864300,6300.0,51.0,195081.0,2297.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,1,1,1,0,360.0,1,1,9.446952595936795,2.0,11.085714285714285,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,0,0,1,0,0,1,1,1,0,0,0,6.444444444444445,0,5.0,2.0,0,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2000,500.0,500.0,500.0,2000.0,2000.0,500.0,500.0,500.0,500.0,500.0,500.0,0,2499,981000,4300.0,4.0,180029.0,2401.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,0,1,1,0,2048.0,0,1,9.446952595936795,3.2570754716981134,11.085714285714285,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3.748663101604278,14.863636363636363,1.0,1,0,0,1,1,0,1,0,1,1,0,0,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,2000.0,2000.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,2000.0,2000.0,0,2688,1252200,7000.0,67.0,121700.0,1358.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,0,1,1,1,5242880.0,0,1,4.0,2.0,11.085714285714285,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,0,0,1,1,1,1,1,1,1,0,0,6.0,0,6.0,52.80523255813954,0,55.49201277955272,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
10000,3000.0,2000.0,2000.0,500.0,500.0,500.0,500.0,500.0,500.0,2000.0,2000.0,1,2688,2454000,7100.0,80.0,121700.0,1358.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,1,1,1,1,4096.0,1,1,4.0,2.0,11.085714285714285,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,1,0,1,1,1,1,1,1,1,0,0,6.0,0,6.0,52.80523255813954,0,55.49201277955272,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
103000,10000.0,5000.0,5000.0,2000.0,3000.0,3000.0,2000.0,2000.0,5000.0,2000.0,3000.0,1,2618,2397500,8100.0,135.0,451502.0,1730.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,1,1,0,0,1024.0,1,1,6.0,3.2570754716981134,6.0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,3.748663101604278,14.863636363636363,3.126126126126126,0,1,0,1,1,1,1,1,0,0,0,0,2.0,0,2.0,52.80523255813954,0,55.49201277955272,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0
5000,3000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,500.0,500.0,0,2863,1578000,7800.0,57.0,12461.0,2653.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,0,1,1,0,40960.0,0,1,4.0,7.0,11.085714285714285,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,14.863636363636363,3.126126126126126,1,0,0,1,1,0,1,0,1,0,0,1,6.444444444444445,0,5.0,256.0,0,256.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
